neighborhood_code,exposure_month,lst
214,2021_01_11,32.905123176472465
214,2021_01_12,
214,2021_01_13,33.40064490909409
214,2021_01_14,38.91098541178058
214,2021_01_15,31.941043465242664
214,2021_01_16,33.36920288770226
214,2021_01_17,
214,2021_01_18,
214,2021_01_19,34.940644909094054
214,2021_01_20,35.93696375401288
214,2021_01_21,40.6251231764726
214,2021_01_22,
214,2021_01_23,
214,2021_01_24,
214,2021_01_25,40.79457241712001
214,2021_01_26,39.00721010695798
214,2021_01_27,40.78104346524273
214,2021_01_28,32.30552173262136
214,2021_01_29,
214,2021_01_30,42.82153617113293
214,2021_01_31,
214,2021_02_01,
214,2021_02_02,
214,2021_02_03,
214,2021_02_04,
214,2021_02_05,
214,2021_02_06,
214,2021_02_07,31.314079711229866
214,2021_02_08,38.4994492406474
214,2021_02_09,
214,2021_02_10,30.515862235307775
214,2021_02_11,33.29000000000002
214,2021_02_12,43.639847796796296
214,2021_02_13,42.525521732621385
214,2021_02_14,40.305123176472705
214,2021_02_15,43.33009414974142
214,2021_02_16,
214,2021_02_17,
214,2021_02_18,
214,2021_02_19,
214,2021_02_20,
214,2021_02_21,
214,2021_02_22,38.299847796796165
214,2021_02_23,34.90631884491921
214,2021_02_24,44.96929703744357
214,2021_02_25,
214,2021_02_26,36.428405775404734
214,2021_02_27,32.27039855614886
214,2021_02_28,36.129202887702405
214,2021_03_01,37.6810434652426
214,2021_03_02,35.521840577540395
214,2021_03_03,41.557362310161956
214,2021_03_04,34.17905068449855
214,2021_03_05,44.899144834239905
214,2021_03_06,
214,2021_03_07,42.560246352944965
214,2021_03_08,39.07407971122971
214,2021_03_09,41.46960144385107
214,2021_03_10,
214,2021_03_11,
214,2021_03_12,38.876166641715415
214,2021_03_13,
214,2021_03_14,35.574079711229736
214,2021_03_15,37.92223913368929
214,2021_03_16,46.35497097326891
214,2021_03_17,46.494970973268686
214,2021_03_18,43.04313039572857
214,2021_03_19,44.779449240647374
214,2021_03_20,35.69825357220096
214,2021_03_21,43.90402165776728
214,2021_03_22,
214,2021_03_23,45.395369529417714
214,2021_03_24,36.690000000000055
214,2021_03_25,42.33368115508111
214,2021_03_26,43.930094149741265
214,2021_03_27,38.49000000000001
214,2021_03_28,46.674572417120075
214,2021_03_29,
214,2021_03_30,35.84392750802596
214,2021_03_31,35.73447826737862
214,2021_04_01,41.085920288770325
214,2021_04_02,37.74800721925595
214,2021_04_03,35.54800721925569
214,2021_04_04,44.54760866310698
214,2021_04_05,37.52233328343065
214,2021_04_06,46.64969559359259
214,2021_04_07,
214,2021_04_08,50.677362310161705
214,2021_04_09,46.604326064175126
214,2021_04_10,45.91984779679632
214,2021_04_11,48.34104346524271
214,2021_04_12,42.4276086631069
214,2021_04_13,47.47297819252441
214,2021_04_14,
214,2021_04_15,44.56193472728198
214,2021_04_16,
214,2021_04_17,45.64184057754031
214,2021_04_18,
214,2021_04_19,43.76472462032369
214,2021_04_20,49.88073905883513
214,2021_04_21,
214,2021_04_22,48.31914483423993
214,2021_04_23,
214,2021_04_24,48.81457241711983
214,2021_04_25,45.18601443851159
214,2021_04_26,46.444326064174916
214,2021_04_27,46.844326064175
214,2021_04_28,42.93407971122987
214,2021_04_29,43.839847796796285
214,2021_04_30,
214,2021_05_01,43.84153617113287
214,2021_05_02,
214,2021_05_03,41.79288404278338
214,2021_05_04,
214,2021_05_05,
214,2021_05_06,34.73696375401298
214,2021_05_07,30.221840577540387
214,2021_05_08,45.154970973268824
214,2021_05_09,
214,2021_05_10,43.22681155080928
214,2021_05_11,35.00681155080928
214,2021_05_12,44.081840577540575
214,2021_05_13,39.75944924064745
214,2021_05_14,38.98552173262153
214,2021_05_15,45.33257963637576
214,2021_05_16,
214,2021_05_17,47.43536952941753
214,2021_05_18,39.110000000000014
214,2021_05_19,39.263528951877255
214,2021_05_20,
214,2021_05_21,35.005123176472644
214,2021_05_22,43.09536952941744
214,2021_05_23,35.87457241712007
214,2021_05_24,39.20760866310686
214,2021_05_25,
214,2021_05_26,44.756354941198
214,2021_05_27,40.80144202139159
214,2021_05_28,44.86104346524274
214,2021_05_29,42.675369529417665
214,2021_05_30,41.926507144401825
214,2021_05_31,
214,2021_06_01,
214,2021_06_02,44.10113761498427
214,2021_06_03,
214,2021_06_04,
214,2021_06_05,
214,2021_06_06,
214,2021_06_07,
214,2021_06_08,
214,2021_06_09,
214,2021_06_10,
214,2021_06_11,
214,2021_06_12,
214,2021_06_13,
214,2021_06_14,
214,2021_06_15,
214,2021_06_16,36.83944924064751
214,2021_06_17,
214,2021_06_18,39.51536952941748
214,2021_06_19,34.870000000000005
214,2021_06_20,39.150492705890095
214,2021_06_21,
214,2021_06_22,
214,2021_06_23,39.971688374336836
214,2021_06_24,
214,2021_06_25,
214,2021_06_26,
214,2021_06_27,33.52910873796091
214,2021_06_28,30.470000000000027
214,2021_06_29,29.697666716569486
214,2021_06_30,
214,2021_07_01,
214,2021_07_02,39.096963754012926
214,2021_07_03,
214,2021_07_04,31.596072491973906
214,2021_07_05,
214,2021_07_06,
214,2021_07_07,
214,2021_07_08,25.150000000000034
214,2021_07_09,
214,2021_07_10,
214,2021_07_11,
214,2021_07_12,
214,2021_07_13,
214,2021_07_14,
214,2021_07_15,
214,2021_07_16,
214,2021_07_17,
214,2021_07_18,31.845521732621332
214,2021_07_19,
214,2021_07_20,
214,2021_07_21,
214,2021_07_22,
214,2021_07_23,32.550398556148814
214,2021_07_24,
214,2021_07_25,
214,2021_07_26,
214,2021_07_27,
214,2021_07_28,
214,2021_07_29,
214,2021_07_30,
214,2021_07_31,
214,2021_08_01,
214,2021_08_02,
214,2021_08_03,
214,2021_08_04,
214,2021_08_05,
214,2021_08_06,
214,2021_08_07,
214,2021_08_08,
214,2021_08_09,
214,2021_08_10,30.18831162566324
214,2021_08_11,
214,2021_08_12,34.4258261390288
214,2021_08_13,
214,2021_08_14,
214,2021_08_15,
214,2021_08_16,
214,2021_08_17,
214,2021_08_18,
214,2021_08_19,
214,2021_08_20,
214,2021_08_21,
214,2021_08_22,
214,2021_08_23,
214,2021_08_24,
214,2021_08_25,
214,2021_08_26,
214,2021_08_27,
214,2021_08_28,
214,2021_08_29,
214,2021_08_30,30.79000000000002
214,2021_08_31,
214,2021_09_01,
214,2021_09_02,27.978159422459704
214,2021_09_03,
214,2021_09_04,30.127514513365682
214,2021_09_05,
214,2021_09_06,
214,2021_09_07,
214,2021_09_08,32.620855165760226
214,2021_09_09,27.750000000000057
214,2021_09_10,
214,2021_09_11,
214,2021_09_12,
214,2021_09_13,
214,2021_09_14,
214,2021_09_15,30.79956534757235
214,2021_09_16,
214,2021_09_17,
214,2021_09_18,
214,2021_09_19,
214,2021_09_20,
214,2021_09_21,
214,2021_09_22,
214,2021_09_23,
214,2021_09_24,
214,2021_09_25,
214,2021_09_26,
214,2021_09_27,
214,2021_09_28,27.931594224595457
214,2021_09_29,33.80662325132653
214,2021_09_30,
214,2021_10_01,
214,2021_10_02,
214,2021_10_03,
214,2021_10_04,
214,2021_10_05,
214,2021_10_06,32.99766671656948
214,2021_10_07,
214,2021_10_08,32.061253721909154
214,2021_10_09,
214,2021_10_10,31.907913069514546
214,2021_10_11,29.55000000000001
214,2021_10_12,
214,2021_10_13,
214,2021_10_14,28.850000000000023
214,2021_10_15,36.454782673786106
214,2021_10_16,
214,2021_10_17,
214,2021_10_18,
214,2021_10_19,34.04423191443358
214,2021_10_20,37.35935509090611
214,2021_10_21,
214,2021_10_22,34.56055075935268
214,2021_10_23,
214,2021_10_24,
214,2021_10_25,
214,2021_10_26,
214,2021_10_27,
214,2021_10_28,
214,2021_10_29,
214,2021_10_30,
214,2021_10_31,
214,2021_11_01,
214,2021_11_02,36.938557978608344
214,2021_11_03,33.364724620323784
214,2021_11_04,34.853587005339634
214,2021_11_05,
214,2021_11_06,36.42423191443363
214,2021_11_07,37.46960144385105
214,2021_11_08,
214,2021_11_09,40.528007219255805
214,2021_11_10,
214,2021_11_11,
214,2021_11_12,
214,2021_11_13,
214,2021_11_14,
214,2021_11_15,
214,2021_11_16,38.66960144385138
214,2021_11_17,
214,2021_11_18,
214,2021_11_19,38.670000000000016
214,2021_11_20,36.665920288770266
214,2021_11_21,42.26840577540476
214,2021_11_22,37.47000000000003
214,2021_11_23,39.03616664171536
214,2021_11_24,
214,2021_11_25,
214,2021_11_26,39.99000000000001
214,2021_11_27,31.810000000000002
214,2021_11_28,40.07497097326867
214,2021_11_29,33.91855797860849
214,2021_11_30,
214,2021_12_01,
214,2021_12_02,40.78681155080927
214,2021_12_03,
214,2021_12_04,37.96432606417494
214,2021_12_05,
214,2021_12_06,37.1520869304856
214,2021_12_07,37.97288404278322
214,2021_12_08,
214,2021_12_09,39.051688374336784
214,2021_12_10,
214,2021_12_11,
214,2021_12_12,34.16472462032357
214,2021_12_13,38.00592028877034
214,2021_12_14,
214,2021_12_15,
214,2021_12_16,
214,2021_12_17,
214,2021_12_18,38.849202887702404
214,2021_12_19,
214,2021_12_20,34.701840577540494
214,2021_12_21,
214,2021_12_22,34.790398556148986
214,2021_12_23,38.54392750802591
214,2021_12_24,
214,2021_12_25,
214,2021_12_26,
214,2021_12_27,
214,2021_12_28,38.47616664171524
214,2021_12_29,38.54144202139153
214,2021_12_30,40.153681155081
214,2021_12_31,36.902239133689385
214,2022_01_01,41.540246352945125
214,2022_01_02,34.05368115508085
214,2022_01_03,38.21089126203907
214,2022_01_04,
214,2022_01_05,36.021840577540395
214,2022_01_06,32.93000000000001
214,2022_01_07,35.32024635294506
214,2022_01_08,42.175275379676336
214,2022_01_09,33.89865212834967
214,2022_01_10,35.65089126203915
214,2022_01_11,
214,2022_01_12,43.65705790375429
214,2022_01_13,
214,2022_01_14,38.554173860971126
214,2022_01_15,38.876659347605425
214,2022_01_16,
214,2022_01_17,40.39626079145687
214,2022_01_18,33.10104346524267
214,2022_01_19,41.29337674867343
214,2022_01_20,
214,2022_01_21,42.51417386097105
214,2022_01_22,38.907210106958146
214,2022_01_23,37.47487682352755
214,2022_01_24,32.10779696258971
214,2022_01_25,
214,2022_01_26,33.54939118718489
214,2022_01_27,
214,2022_01_28,38.42641299466038
214,2022_01_29,35.10223913368939
214,2022_01_30,35.29288404278334
214,2022_01_31,
214,2022_02_01,38.68184057754065
214,2022_02_02,42.0227318395797
214,2022_02_03,32.881840577540586
214,2022_02_04,41.34810136899701
214,2022_02_05,
214,2022_02_06,43.03417386097097
214,2022_02_07,42.75039855614866
214,2022_02_08,39.67776086631093
214,2022_02_09,41.67128981818795
214,2022_02_10,32.35000000000002
214,2022_02_11,38.38352895187731
214,2022_02_12,
214,2022_02_13,37.680246352945275
214,2022_02_14,33.58960144385111
214,2022_02_15,31.441840577540358
214,2022_02_16,38.67208693048575
214,2022_02_17,30.43846382886706
214,2022_02_18,34.864326064174776
214,2022_02_19,31.638159422459626
214,2022_02_20,41.15009414974148
214,2022_02_21,
214,2022_02_22,39.70313039572849
214,2022_02_23,38.973775304822496
214,2022_02_24,35.0124854866345
214,2022_02_25,37.38721010695805
214,2022_02_26,29.077760866310786
214,2022_02_27,37.6941738609712
214,2022_02_28,
214,2022_03_01,36.81497097326892
214,2022_03_02,36.84631884491902
214,2022_03_03,36.18840577540478
214,2022_03_04,36.15944924064737
214,2022_03_05,38.25000000000006
214,2022_03_06,42.37297819252452
214,2022_03_07,33.597760866310644
214,2022_03_08,40.816260791456635
214,2022_03_09,
214,2022_03_10,43.787210106958184
214,2022_03_11,39.64880433155345
214,2022_03_12,36.18144202139163
214,2022_03_13,37.18840577540479
214,2022_03_14,29.450000000000045
214,2022_03_15,41.102333283430696
214,2022_03_16,
214,2022_03_17,41.57049270589019
214,2022_03_18,38.85407971122989
214,2022_03_19,43.17208693048575
214,2022_03_20,39.170000000000016
214,2022_03_21,38.685521732621375
214,2022_03_22,44.266811550809365
214,2022_03_23,35.27736231016197
214,2022_03_24,44.024021657767285
214,2022_03_25,
214,2022_03_26,47.55905068449844
214,2022_03_27,35.84184057754061
214,2022_03_28,42.21368115508074
214,2022_03_29,38.18960144385116
214,2022_03_30,
214,2022_03_31,
214,2022_04_01,
214,2022_04_02,45.81457241711986
214,2022_04_03,37.99000000000001
214,2022_04_04,39.704326064174865
214,2022_04_05,41.08432606417492
214,2022_04_06,39.696166641715344
214,2022_04_07,33.85079711229784
214,2022_04_08,34.1259202887703
214,2022_04_09,47.82849992514602
214,2022_04_10,
214,2022_04_11,43.02800721925576
214,2022_04_12,37.54521732621394
214,2022_04_13,37.22920288770248
214,2022_04_14,44.92362310161851
214,2022_04_15,39.33457241712007
214,2022_04_16,44.48760866310699
214,2022_04_17,
214,2022_04_18,38.688499925146054
214,2022_04_19,
214,2022_04_20,41.43328259893213
214,2022_04_21,41.40223913368932
214,2022_04_22,
214,2022_04_23,46.15208693048561
214,2022_04_24,40.00223913368923
214,2022_04_25,46.84641299466051
214,2022_04_26,
214,2022_04_27,49.0565651978641
214,2022_04_28,44.710000000000036
214,2022_04_29,46.96631884491915
214,2022_04_30,50.412485486634274
214,2022_05_01,44.18592028877048
214,2022_05_02,49.145615882362904
214,2022_05_03,
214,2022_05_04,46.65825357220102
214,2022_05_05,38.767210106958046
214,2022_05_06,44.93079711229771
214,2022_05_07,43.13000000000005
214,2022_05_08,39.65944924064742
214,2022_05_09,
214,2022_05_10,
214,2022_05_11,
214,2022_05_12,
214,2022_05_13,44.19616664171544
214,2022_05_14,42.670000000000016
214,2022_05_15,
214,2022_05_16,40.397855016052006
214,2022_05_17,
214,2022_05_18,39.116963754013064
214,2022_05_19,
214,2022_05_20,51.68322454546976
214,2022_05_21,39.37815942245952
214,2022_05_22,42.10392750802599
214,2022_05_23,38.98193472728203
214,2022_05_24,39.18313039572827
214,2022_05_25,43.88889848129468
214,2022_05_26,
214,2022_05_27,
214,2022_05_28,
214,2022_05_29,37.32303624598716
214,2022_05_30,
214,2022_05_31,
214,2022_06_01,38.68034050268652
214,2022_06_02,
214,2022_06_03,28.525123176472537
214,2022_06_04,
214,2022_06_05,38.86313039572845
214,2022_06_06,
214,2022_06_07,
214,2022_06_08,
214,2022_06_09,
214,2022_06_10,32.64910873796089
214,2022_06_11,
214,2022_06_12,32.2492028877023
214,2022_06_13,
214,2022_06_14,
214,2022_06_15,
214,2022_06_16,21.759355090906187
214,2022_06_17,
214,2022_06_18,
214,2022_06_19,
214,2022_06_20,
214,2022_06_21,
214,2022_06_22,28.877362310161796
214,2022_06_23,
214,2022_06_24,26.53000000000003
214,2022_06_25,23.050398556148874
214,2022_06_26,
214,2022_06_27,
214,2022_06_28,
214,2022_06_29,
214,2022_06_30,35.78303624598682
214,2022_07_01,
214,2022_07_02,
214,2022_07_03,
214,2022_07_04,
214,2022_07_05,
214,2022_07_06,
214,2022_07_07,
214,2022_07_08,
214,2022_07_09,
214,2022_07_10,
214,2022_07_11,
214,2022_07_12,
214,2022_07_13,
214,2022_07_14,36.75776086631086
214,2022_07_15,
214,2022_07_16,
214,2022_07_17,
214,2022_07_18,
214,2022_07_19,
214,2022_07_20,
214,2022_07_21,
214,2022_07_22,
214,2022_07_23,
214,2022_07_24,
214,2022_07_25,
214,2022_07_26,
214,2022_07_27,
214,2022_07_28,
214,2022_07_29,
214,2022_07_30,
214,2022_07_31,
214,2022_08_01,30.390000000000043
214,2022_08_02,
214,2022_08_03,
214,2022_08_04,
214,2022_08_05,
214,2022_08_06,
214,2022_08_07,
214,2022_08_08,
214,2022_08_09,
214,2022_08_10,
214,2022_08_11,
214,2022_08_12,
214,2022_08_13,
214,2022_08_14,
214,2022_08_15,
214,2022_08_16,
214,2022_08_17,
214,2022_08_18,
214,2022_08_19,
214,2022_08_20,
214,2022_08_21,
214,2022_08_22,
214,2022_08_23,
214,2022_08_24,
214,2022_08_25,
214,2022_08_26,
214,2022_08_27,
214,2022_08_28,
214,2022_08_29,
214,2022_08_30,
214,2022_08_31,
214,2022_09_01,
214,2022_09_02,
214,2022_09_03,
214,2022_09_04,
214,2022_09_05,28.950000000000045
214,2022_09_06,22.650000000000034
214,2022_09_07,
214,2022_09_08,
214,2022_09_09,
214,2022_09_10,
214,2022_09_11,
214,2022_09_12,
214,2022_09_13,
214,2022_09_14,29.79000000000002
214,2022_09_15,
214,2022_09_16,
214,2022_09_17,
214,2022_09_18,
214,2022_09_19,
214,2022_09_20,
214,2022_09_21,
214,2022_09_22,
214,2022_09_23,
214,2022_09_24,
214,2022_09_25,30.410000000000025
214,2022_09_26,
214,2022_09_27,32.56026831012854
214,2022_09_28,
214,2022_09_29,
214,2022_09_30,
214,2022_10_01,
214,2022_10_02,30.470000000000027
214,2022_10_03,
214,2022_10_04,33.11478267378607
214,2022_10_05,
214,2022_10_06,
214,2022_10_07,
214,2022_10_08,
214,2022_10_09,
214,2022_10_10,
214,2022_10_23,
214,2022_10_24,
214,2022_10_25,
214,2022_10_26,31.937760866310622
214,2022_10_27,
214,2022_10_28,34.52223913368942
214,2022_10_29,
214,2022_10_30,35.983833358284784
214,2022_10_31,
214,2022_11_01,37.55895653475737
214,2022_11_02,35.11497097326898
214,2022_11_03,33.7063188449193
214,2022_11_04,35.41328259893204
214,2022_11_05,32.078557978608494
214,2022_11_06,37.89239133689323
214,2022_11_07,34.4977608663108
214,2022_11_08,31.005920288770334
214,2022_11_09,37.769202887702406
214,2022_11_10,33.9128840427834
214,2022_11_11,34.62184057754056
214,2022_11_12,
214,2022_11_13,39.00064490909386
214,2022_11_14,
214,2022_11_15,
214,2022_11_16,
214,2022_11_17,32.170000000000016
214,2022_11_18,38.23656519786426
214,2022_11_19,
214,2022_11_20,39.03000000000003
214,2022_11_21,28.03000000000003
214,2022_11_22,34.4255217326213
214,2022_11_23,37.256565197864184
214,2022_11_24,
214,2022_11_25,
214,2022_11_26,
214,2022_11_27,
214,2022_11_28,34.967115957216734
214,2022_11_29,31.130000000000052
214,2022_11_30,38.44721010695822
214,2022_12_01,
214,2022_12_02,36.12432606417486
214,2022_12_03,33.59000000000003
214,2022_12_04,
214,2022_12_05,36.18631884491913
214,2022_12_06,
214,2022_12_07,40.441934727281705
214,2022_12_08,37.14880433155347
214,2022_12_09,37.905123176472486
214,2022_12_10,38.70920288770237
214,2022_12_11,35.43368115508084
214,2022_12_12,40.43984779679629
214,2022_12_13,
214,2022_12_14,39.77049270589017
214,2022_12_15,39.64193472728193
214,2022_12_16,37.11736231016173
214,2022_12_17,38.961934727281864
214,2022_12_18,32.66064490909382
214,2022_12_19,
214,2022_12_20,
214,2022_12_21,35.941043465242664
214,2022_12_22,36.43000000000001
214,2022_12_23,30.77000000000004
214,2022_12_24,35.99009414974154
214,2022_12_25,
214,2022_12_26,36.83745645990313
214,2022_12_27,
214,2022_12_28,
214,2022_12_29,
214,2022_12_30,
217,2018_11_01,36.870000000000005
217,2018_11_02,
217,2018_11_03,39.55000000000001
217,2018_11_04,35.27000000000004
217,2018_11_05,
217,2018_11_06,
217,2018_11_07,
217,2018_11_08,34.25000000000006
217,2018_11_09,
217,2018_11_10,40.77000000000004
217,2018_11_11,38.47000000000003
217,2018_11_12,38.27000000000004
217,2018_11_13,36.97000000000003
217,2018_11_14,
217,2018_11_15,
217,2018_11_16,
217,2018_11_17,
217,2018_11_18,
217,2018_11_19,
217,2018_11_20,37.85000000000002
217,2018_11_21,38.83000000000004
217,2018_11_22,39.27000000000004
217,2018_11_23,
217,2018_11_24,
217,2018_11_25,
217,2018_11_26,
217,2018_11_27,37.07000000000005
217,2018_11_28,39.33000000000004
217,2018_11_29,
217,2018_11_30,28.810000000000002
217,2018_12_01,35.710000000000036
217,2018_12_02,
217,2018_12_03,41.650000000000034
217,2018_12_04,36.97000000000003
217,2018_12_05,38.55000000000001
217,2018_12_06,39.33000000000004
217,2018_12_07,34.59000000000003
217,2018_12_08,40.53000000000003
217,2018_12_09,34.77000000000004
217,2018_12_10,40.03000000000003
217,2018_12_11,
217,2018_12_12,40.39000000000004
217,2018_12_13,
217,2018_12_14,
217,2018_12_15,
217,2018_12_16,
217,2018_12_17,40.97000000000003
217,2018_12_18,
217,2018_12_19,41.210000000000036
217,2018_12_20,
217,2018_12_21,
217,2018_12_22,38.09000000000003
217,2018_12_23,35.610000000000014
217,2018_12_24,36.97000000000003
217,2018_12_25,30.890000000000043
217,2018_12_26,33.950000000000045
217,2018_12_27,
217,2018_12_28,37.49000000000001
217,2018_12_29,27.610000000000014
217,2018_12_30,33.83000000000004
217,2018_12_31,
217,2019_01_01,
217,2019_01_02,33.150000000000034
217,2019_01_03,
217,2019_01_04,
217,2019_01_05,
217,2019_01_06,
217,2019_01_07,
217,2019_01_08,35.690000000000055
217,2019_01_09,39.13000000000005
217,2019_01_10,
217,2019_01_11,
217,2019_01_12,
217,2019_01_13,42.170000000000016
217,2019_01_14,43.690000000000055
217,2019_01_15,38.870000000000005
217,2019_01_16,40.870000000000005
217,2019_01_17,36.59000000000003
217,2019_01_18,36.950000000000045
217,2019_01_19,
217,2019_01_20,33.870000000000005
217,2019_01_21,36.51000000000005
217,2019_01_22,
217,2019_01_23,
217,2019_01_24,34.910000000000025
217,2019_01_25,41.210000000000036
217,2019_01_26,
217,2019_01_27,38.210000000000036
217,2019_01_28,
217,2019_01_29,
217,2019_01_30,40.59000000000003
217,2019_01_31,
217,2019_02_01,43.49000000000001
217,2019_02_02,37.39000000000004
217,2019_02_03,39.35000000000002
217,2019_02_04,
217,2019_02_05,43.55000000000001
217,2019_02_06,
217,2019_02_07,40.170000000000016
217,2019_02_08,34.690000000000055
217,2019_02_09,35.85000000000002
217,2019_02_10,
217,2019_02_11,31.05000000000001
217,2019_02_12,43.07000000000005
217,2019_02_13,
217,2019_02_14,
217,2019_02_15,
217,2019_02_16,38.51000000000005
217,2019_02_17,39.210000000000036
217,2019_02_18,33.07000000000005
217,2019_02_19,
217,2019_02_20,
217,2019_02_21,
217,2019_02_22,40.35000000000002
217,2019_02_23,38.450000000000045
217,2019_02_24,34.25000000000006
217,2019_02_25,33.03000000000003
217,2019_02_26,
217,2019_02_27,
217,2019_02_28,37.29000000000002
217,2019_03_01,
217,2019_03_02,39.650000000000034
217,2019_03_03,
217,2019_03_04,41.51000000000005
217,2019_03_05,43.39000000000004
217,2019_03_06,39.210000000000036
217,2019_03_07,43.79000000000002
217,2019_03_08,
217,2019_03_09,45.410000000000025
217,2019_03_10,35.85000000000002
217,2019_03_11,42.25000000000006
217,2019_03_12,37.85000000000002
217,2019_03_13,32.03000000000003
217,2019_03_14,41.55000000000001
217,2019_03_15,37.31
217,2019_03_16,49.650000000000034
217,2019_03_17,
217,2019_03_18,46.25000000000006
217,2019_03_19,
217,2019_03_20,42.450000000000045
217,2019_03_21,42.25000000000006
217,2019_03_22,
217,2019_03_23,41.59000000000003
217,2019_03_24,
217,2019_03_25,46.09000000000003
217,2019_03_26,38.33000000000004
217,2019_03_27,42.79000000000002
217,2019_03_28,41.170000000000016
217,2019_03_29,39.370000000000005
217,2019_03_30,41.53000000000003
217,2019_03_31,
217,2019_04_01,43.650000000000034
217,2019_04_02,
217,2019_04_03,
217,2019_04_04,
217,2019_04_05,40.870000000000005
217,2019_04_06,43.59000000000003
217,2019_04_07,35.93000000000001
217,2019_04_08,46.39000000000004
217,2019_04_09,
217,2019_04_10,49.670000000000016
217,2019_04_11,46.170000000000016
217,2019_04_12,43.25000000000006
217,2019_04_13,47.83000000000004
217,2019_04_14,46.47000000000003
217,2019_04_15,49.99000000000001
217,2019_04_16,43.370000000000005
217,2019_04_17,46.55000000000001
217,2019_04_18,
217,2019_04_19,48.01000000000005
217,2019_04_20,44.13000000000005
217,2019_04_21,43.99000000000001
217,2019_04_22,46.83000000000004
217,2019_04_23,40.97000000000003
217,2019_04_24,50.690000000000055
217,2019_04_25,
217,2019_04_26,50.77000000000004
217,2019_04_27,41.210000000000036
217,2019_04_28,45.77000000000004
217,2019_04_29,44.150000000000034
217,2019_04_30,39.370000000000005
217,2019_05_01,43.870000000000005
217,2019_05_02,
217,2019_05_03,42.55000000000001
217,2019_05_04,
217,2019_05_05,48.13000000000005
217,2019_05_06,
217,2019_05_07,47.33000000000004
217,2019_05_08,44.950000000000045
217,2019_05_09,47.31
217,2019_05_10,50.79000000000002
217,2019_05_11,
217,2019_05_12,47.670000000000016
217,2019_05_13,41.29000000000002
217,2019_05_14,46.650000000000034
217,2019_05_15,39.99000000000001
217,2019_05_16,38.170000000000016
217,2019_05_17,46.53000000000003
217,2019_05_18,
217,2019_05_19,
217,2019_05_20,
217,2019_05_21,46.93000000000001
217,2019_05_22,43.01000000000005
217,2019_05_23,47.09000000000003
217,2019_05_24,48.01000000000005
217,2019_05_25,44.110000000000014
217,2019_05_26,
217,2019_05_27,
217,2019_05_28,47.450000000000045
217,2019_05_29,38.01000000000005
217,2019_05_30,42.110000000000014
217,2019_05_31,41.29000000000002
217,2019_06_01,42.75000000000006
217,2019_06_02,48.650000000000034
217,2019_06_03,39.81
217,2019_06_04,
217,2019_06_05,
217,2019_06_06,41.81
217,2019_06_07,41.53000000000003
217,2019_06_08,34.93000000000001
217,2019_06_09,
217,2019_06_10,
217,2019_06_11,
217,2019_06_12,
217,2019_06_13,42.25000000000006
217,2019_06_14,
217,2019_06_15,46.670000000000016
217,2019_06_16,
217,2019_06_17,
217,2019_06_18,44.13000000000005
217,2019_06_19,
217,2019_06_20,40.13000000000005
217,2019_06_21,
217,2019_06_22,
217,2019_06_23,
217,2019_06_24,
217,2019_06_25,43.77000000000004
217,2019_06_26,
217,2019_06_27,41.25000000000006
217,2019_06_28,
217,2019_06_29,
217,2019_06_30,
217,2019_07_01,
217,2019_07_02,
217,2019_07_03,
217,2019_07_04,31.750000000000057
217,2019_07_05,
217,2019_07_06,
217,2019_07_07,
217,2019_07_08,
217,2019_07_09,
217,2019_07_10,
217,2019_07_11,
217,2019_07_12,
217,2019_07_13,
217,2019_07_14,
217,2019_07_15,31.890000000000043
217,2019_07_16,
217,2019_07_17,
217,2019_07_18,
217,2019_07_19,
217,2019_07_20,40.55000000000001
217,2019_07_21,
217,2019_07_22,
217,2019_07_23,
217,2019_07_24,
217,2019_07_25,
217,2019_07_26,
217,2019_07_27,
217,2019_07_28,
217,2019_07_29,
217,2019_07_30,
217,2019_07_31,
217,2019_08_01,
217,2019_08_02,
217,2019_08_03,
217,2019_08_04,
217,2019_08_05,
217,2019_08_06,
217,2019_08_07,
217,2019_08_08,
217,2019_08_09,
217,2019_08_10,
217,2019_08_11,34.01000000000005
217,2019_08_12,
217,2019_08_13,
217,2019_08_14,
217,2019_08_15,
217,2019_08_16,
217,2019_08_17,
217,2019_08_18,
217,2019_08_19,
217,2019_08_20,
217,2019_08_21,
217,2019_08_22,
217,2019_08_23,29.05000000000001
217,2019_08_24,
217,2019_08_25,
217,2019_08_26,
217,2019_08_27,
217,2019_08_28,
217,2019_08_29,
217,2019_08_30,
217,2019_08_31,
217,2019_09_01,
217,2019_09_02,
217,2019_09_03,
217,2019_09_04,
217,2019_09_05,
217,2019_09_06,
217,2019_09_07,
217,2019_09_08,
217,2019_09_09,
217,2019_09_10,
217,2019_09_11,
217,2019_09_12,
217,2019_09_13,
217,2019_09_14,
217,2019_09_15,
217,2019_09_16,
217,2019_09_17,
217,2019_09_18,
217,2019_09_19,
217,2019_09_20,
217,2019_09_21,
217,2019_09_22,
217,2019_09_23,
217,2019_09_24,33.210000000000036
217,2019_09_25,
217,2019_09_26,
217,2019_09_27,
217,2019_09_28,
217,2019_09_29,
217,2019_09_30,29.850000000000023
217,2019_10_01,31.49000000000001
217,2019_10_02,
217,2019_10_03,
217,2019_10_04,
217,2019_10_05,
217,2019_10_06,
217,2019_10_07,
217,2019_10_08,
217,2019_10_09,
217,2019_10_10,31.210000000000036
217,2019_10_11,
217,2019_10_12,24.99000000000001
